threshold,f1,recall,precision,overallAcc,lambda,sensor
0.1,0.866008462623413,0.974603174603175,0.779187817258883,0.849206349206349,0.15,L8S2
0.1,0.863572433192686,0.974603174603175,0.775252525252525,0.846031746031746,0.15,L8S2
0.1,0.862359550561798,0.974603174603175,0.773299748110831,0.844444444444445,0.15,L8S2
0.1,0.853963838664812,0.974603174603175,0.75990099009901,0.833333333333333,0.15,L8S2
0.1,0.854748603351955,0.974522292993631,0.761194029850746,0.831746031746032,0.15,L8S2
0.1,0.851182197496523,0.974522292993631,0.755555555555556,0.826984126984127,0.15,L8S2
0.1,0.852367688022284,0.974522292993631,0.757425742574258,0.828571428571429,0.15,L8S2
0.1,0.76,0.663492063492063,0.88936170212766,0.79047619047619,0.2,L8S2
0.1,0.796491228070175,0.720634920634921,0.890196078431373,0.815873015873016,0.2,L8S2
0.1,0.818652849740933,0.752380952380952,0.897727272727273,0.833333333333333,0.2,L8S2
0.1,0.84406779661017,0.79047619047619,0.905454545454545,0.853968253968254,0.2,L8S2
0.1,0.859531772575251,0.815873015873016,0.908127208480565,0.866666666666667,0.2,L8S2
0.1,0.869421487603306,0.834920634920635,0.906896551724138,0.874603174603175,0.2,L8S2
0.1,0.880523731587561,0.853968253968254,0.908783783783784,0.884126984126984,0.2,L8S2
0.1,0.892857142857143,0.873015873015873,0.913621262458472,0.895238095238095,0.2,L8S2
0.1,0.90032154340836,0.888888888888889,0.912052117263844,0.901587301587302,0.2,L8S2
0.1,0.907348242811502,0.901587301587302,0.913183279742765,0.907936507936508,0.2,L8S2
0.1,0.911392405063291,0.914285714285714,0.908517350157729,0.911111111111111,0.2,L8S2
0.1,0.916271721958926,0.920634920634921,0.911949685534591,0.915873015873016,0.2,L8S2
0.1,0.918238993710692,0.926984126984127,0.909657320872274,0.917460317460317,0.2,L8S2
0.1,0.923556942277691,0.93968253968254,0.907975460122699,0.922222222222222,0.2,L8S2
0.1,0.919254658385093,0.93968253968254,0.899696048632219,0.917460317460317,0.2,L8S2
0.1,0.921174652241113,0.946031746031746,0.897590361445783,0.919047619047619,0.2,L8S2
0.1,0.918335901386749,0.946031746031746,0.892215568862276,0.915873015873016,0.2,L8S2
0.1,0.916030534351145,0.952380952380952,0.882352941176471,0.912698412698413,0.2,L8S2
0.1,0.915151515151515,0.958730158730159,0.87536231884058,0.911111111111111,0.2,L8S2
0.1,0.915151515151515,0.958730158730159,0.87536231884058,0.911111111111111,0.2,L8S2
0.1,0.921212121212121,0.965079365079365,0.881159420289855,0.917460317460317,0.2,L8S2
0.1,0.917043740573152,0.965079365079365,0.873563218390805,0.912698412698413,0.2,L8S2
0.1,0.913432835820896,0.971428571428571,0.861971830985915,0.907936507936508,0.2,L8S2
0.1,0.916417910447761,0.974603174603175,0.864788732394366,0.911111111111111,0.2,L8S2
0.1,0.9150521609538,0.974603174603175,0.862359550561798,0.909523809523809,0.2,L8S2
0.1,0.912332838038633,0.974603174603175,0.857541899441341,0.906349206349206,0.2,L8S2
0.1,0.910979228486647,0.974603174603175,0.855153203342618,0.904761904761905,0.2,L8S2
0.1,0.913690476190476,0.974603174603175,0.859943977591037,0.907936507936508,0.2,L8S2
0.1,0.9150521609538,0.974603174603175,0.862359550561798,0.909523809523809,0.2,L8S2
0.1,0.9150521609538,0.974603174603175,0.862359550561798,0.909523809523809,0.2,L8S2
0.1,0.909629629629629,0.974603174603175,0.852777777777778,0.903174603174603,0.2,L8S2
0.1,0.912332838038633,0.974603174603175,0.857541899441341,0.906349206349206,0.2,L8S2
0.1,0.910979228486647,0.974603174603175,0.855153203342618,0.904761904761905,0.2,L8S2
0.1,0.903988183161004,0.971428571428571,0.845303867403315,0.896825396825397,0.2,L8S2
0.1,0.906666666666667,0.971428571428571,0.85,0.9,0.2,L8S2
0.1,0.903988183161004,0.971428571428571,0.845303867403315,0.896825396825397,0.2,L8S2
0.1,0.903988183161004,0.971428571428571,0.845303867403315,0.896825396825397,0.2,L8S2
0.1,0.9,0.971428571428571,0.838356164383562,0.892063492063492,0.2,L8S2
0.1,0.892128279883382,0.971428571428571,0.824797843665768,0.882539682539683,0.2,L8S2
0.1,0.888243831640058,0.971428571428571,0.818181818181818,0.877777777777778,0.2,L8S2
0.1,0.886956521739131,0.971428571428571,0.816,0.876190476190476,0.2,L8S2
0.1,0.885672937771346,0.971428571428571,0.813829787234043,0.874603174603175,0.2,L8S2
0.1,0.884393063583815,0.971428571428571,0.811671087533157,0.873015873015873,0.2,L8S2
0.1,0.884726224783862,0.974603174603175,0.810026385224274,0.873015873015873,0.2,L8S2
0.1,0.882183908045977,0.974603174603175,0.805774278215223,0.86984126984127,0.2,L8S2
0.1,0.88728323699422,0.974603174603175,0.814323607427056,0.876190476190476,0.2,L8S2
0.1,0.887608069164265,0.977777777777778,0.812664907651715,0.876190476190476,0.2,L8S2
0.1,0.886330935251799,0.977777777777778,0.810526315789474,0.874603174603175,0.2,L8S2
0.1,0.88,0.977777777777778,0.8,0.866666666666667,0.2,L8S2
0.1,0.881258941344778,0.977777777777778,0.802083333333333,0.868253968253968,0.2,L8S2
0.1,0.88,0.977777777777778,0.8,0.866666666666667,0.2,L8S2
0.1,0.88034188034188,0.980952380952381,0.798449612403101,0.866666666666667,0.2,L8S2
0.1,0.877840909090909,0.980952380952381,0.794344473007712,0.863492063492064,0.2,L8S2
0.1,0.872881355932204,0.980952380952381,0.786259541984733,0.857142857142857,0.2,L8S2
0.1,0.872881355932204,0.980952380952381,0.786259541984733,0.857142857142857,0.2,L8S2
0.1,0.870422535211268,0.980952380952381,0.782278481012658,0.853968253968254,0.2,L8S2
0.1,0.864335664335664,0.980952380952381,0.7725,0.846031746031746,0.2,L8S2
0.1,0.863955119214586,0.980891719745223,0.771929824561403,0.842857142857143,0.2,L8S2
0.1,0.857938718662953,0.980891719745223,0.762376237623762,0.834920634920635,0.2,L8S2
0.1,0.857938718662953,0.980891719745223,0.762376237623762,0.834920634920635,0.2,L8S2
0.1,0.765027322404372,0.666666666666667,0.897435897435897,0.795238095238095,0.25,L8S2
0.1,0.802816901408451,0.723809523809524,0.901185770750988,0.822222222222222,0.25,L8S2
0.1,0.826989619377163,0.758730158730159,0.908745247148289,0.841269841269841,0.25,L8S2
0.1,0.854237288135593,0.8,0.916363636363636,0.863492063492064,0.25,L8S2
0.1,0.871452420701169,0.828571428571429,0.919014084507042,0.877777777777778,0.25,L8S2
0.1,0.881188118811881,0.847619047619048,0.917525773195876,0.885714285714286,0.25,L8S2
0.1,0.890343698854337,0.863492063492064,0.918918918918919,0.893650793650794,0.25,L8S2
0.1,0.905844155844156,0.885714285714286,0.926910299003322,0.907936507936508,0.25,L8S2
0.1,0.913183279742765,0.901587301587302,0.925081433224756,0.914285714285714,0.25,L8S2
0.1,0.9152,0.907936507936508,0.92258064516129,0.915873015873016,0.25,L8S2
0.1,0.917721518987342,0.920634920634921,0.914826498422713,0.917460317460317,0.25,L8S2
0.1,0.921135646687697,0.926984126984127,0.915360501567398,0.920634920634921,0.25,L8S2
0.1,0.921383647798742,0.93015873015873,0.912772585669782,0.920634920634921,0.25,L8S2
0.1,0.926677067082683,0.942857142857143,0.911042944785276,0.925396825396825,0.25,L8S2
0.1,0.922360248447205,0.942857142857143,0.90273556231003,0.920634920634921,0.25,L8S2
0.1,0.922839506172839,0.949206349206349,0.897897897897898,0.920634920634921,0.25,L8S2
0.1,0.918335901386749,0.946031746031746,0.892215568862276,0.915873015873016,0.25,L8S2
0.1,0.916030534351145,0.952380952380952,0.882352941176471,0.912698412698413,0.25,L8S2
0.1,0.9209726443769,0.961904761904762,0.883381924198251,0.917460317460317,0.25,L8S2
0.1,0.9209726443769,0.961904761904762,0.883381924198251,0.917460317460317,0.25,L8S2
0.1,0.922610015174507,0.965079365079365,0.883720930232558,0.919047619047619,0.25,L8S2
0.1,0.91981845688351,0.965079365079365,0.878612716763006,0.915873015873016,0.25,L8S2
0.1,0.916167664670659,0.971428571428571,0.86685552407932,0.911111111111111,0.25,L8S2
0.1,0.91778774289985,0.974603174603175,0.867231638418079,0.912698412698413,0.25,L8S2
0.1,0.916417910447761,0.974603174603175,0.864788732394366,0.911111111111111,0.25,L8S2
0.1,0.9150521609538,0.974603174603175,0.862359550561798,0.909523809523809,0.25,L8S2
0.1,0.916417910447761,0.974603174603175,0.864788732394366,0.911111111111111,0.25,L8S2
0.1,0.921921921921922,0.974603174603175,0.874643874643875,0.917460317460317,0.25,L8S2
0.1,0.921921921921922,0.974603174603175,0.874643874643875,0.917460317460317,0.25,L8S2
0.1,0.920539730134933,0.974603174603175,0.872159090909091,0.915873015873016,0.25,L8S2
0.1,0.913690476190476,0.974603174603175,0.859943977591037,0.907936507936508,0.25,L8S2
0.1,0.913690476190476,0.974603174603175,0.859943977591037,0.907936507936508,0.25,L8S2
0.1,0.910979228486647,0.974603174603175,0.855153203342618,0.904761904761905,0.25,L8S2
0.1,0.903988183161004,0.971428571428571,0.845303867403315,0.896825396825397,0.25,L8S2
0.1,0.906666666666667,0.971428571428571,0.85,0.9,0.25,L8S2
0.1,0.905325443786982,0.971428571428571,0.847645429362881,0.898412698412698,0.25,L8S2
0.1,0.906666666666667,0.971428571428571,0.85,0.9,0.25,L8S2
0.1,0.902654867256637,0.971428571428571,0.84297520661157,0.895238095238095,0.25,L8S2
0.1,0.894736842105263,0.971428571428571,0.829268292682927,0.885714285714286,0.25,L8S2
0.1,0.88953488372093,0.971428571428571,0.820375335120643,0.879365079365079,0.25,L8S2
0.1,0.88953488372093,0.971428571428571,0.820375335120643,0.879365079365079,0.25,L8S2
0.1,0.892128279883382,0.971428571428571,0.824797843665768,0.882539682539683,0.25,L8S2
0.1,0.892128279883382,0.971428571428571,0.824797843665768,0.882539682539683,0.25,L8S2
0.1,0.889855072463768,0.974603174603175,0.818666666666667,0.879365079365079,0.25,L8S2
0.1,0.888888888888889,0.977777777777778,0.814814814814815,0.877777777777778,0.25,L8S2
0.1,0.888888888888889,0.977777777777778,0.814814814814815,0.877777777777778,0.25,L8S2
0.1,0.890489913544669,0.980952380952381,0.815303430079156,0.879365079365079,0.25,L8S2
0.1,0.889208633093525,0.980952380952381,0.813157894736842,0.877777777777778,0.25,L8S2
0.1,0.882857142857143,0.980952380952381,0.802597402597403,0.86984126984127,0.25,L8S2
0.1,0.878744650499287,0.977777777777778,0.797927461139896,0.865079365079365,0.25,L8S2
0.1,0.87624466571835,0.977777777777778,0.793814432989691,0.861904761904762,0.25,L8S2
0.1,0.879089615931721,0.980952380952381,0.79639175257732,0.865079365079365,0.25,L8S2
0.1,0.879089615931721,0.980952380952381,0.79639175257732,0.865079365079365,0.25,L8S2
0.1,0.875354107648725,0.980952380952381,0.790281329923274,0.860317460317461,0.25,L8S2
0.1,0.875354107648725,0.980952380952381,0.790281329923274,0.860317460317461,0.25,L8S2
0.1,0.872881355932204,0.980952380952381,0.786259541984733,0.857142857142857,0.25,L8S2
0.1,0.865546218487395,0.980952380952381,0.774436090225564,0.847619047619048,0.25,L8S2
0.1,0.865168539325843,0.980891719745223,0.773869346733668,0.844444444444445,0.25,L8S2
0.1,0.859135285913529,0.980891719745223,0.764267990074442,0.836507936507937,0.25,L8S2
0.1,0.861538461538462,0.980891719745223,0.768079800498753,0.83968253968254,0.25,L8S2
0.1,0.77007299270073,0.66984126984127,0.905579399141631,0.8,0.3,L8S2
0.1,0.811287477954145,0.73015873015873,0.912698412698413,0.83015873015873,0.3,L8S2
0.1,0.831889081455806,0.761904761904762,0.916030534351145,0.846031746031746,0.3,L8S2
0.1,0.859083191850594,0.803174603174603,0.923357664233577,0.868253968253968,0.3,L8S2
0.1,0.876666666666667,0.834920634920635,0.92280701754386,0.882539682539683,0.3,L8S2
0.1,0.886326194398682,0.853968253968254,0.921232876712329,0.890476190476191,0.3,L8S2
0.1,0.893617021276596,0.866666666666667,0.922297297297297,0.896825396825397,0.3,L8S2
0.1,0.909090909090909,0.888888888888889,0.930232558139535,0.911111111111111,0.3,L8S2
0.1,0.914927768860353,0.904761904761905,0.925324675324675,0.915873015873016,0.3,L8S2
0.1,0.916932907348243,0.911111111111111,0.922829581993569,0.917460317460317,0.3,L8S2
0.1,0.919431279620853,0.923809523809524,0.915094339622642,0.919047619047619,0.3,L8S2
0.1,0.919937205651491,0.93015873015873,0.909937888198758,0.919047619047619,0.3,L8S2
